-1	Syrup Shed Supervisor
131	Embossing Press Operator
-1	Crystal Grower
132	Filling Station Equipment Mechanic
-1	Instructional Technology Coordinator
-1	State Highway Police Officer
-1	Foot Orthopedist
133	Physical Education Instructor
-1	Restauranteur
-1	Lock Up Worker
92	Railroad Transportation Signal Maintainer
-1	Dock Attendant
-1	Health Information Management Technician (HIM Tech)
-1	Bioengineer
-1	Process Artist
-1	Balloon Pilot
-1	Financial Agent
-1	Sheet Metal Work Furnace Installer
-1	Hot Air Furnace Installer Helper
-1	Wooden Tank Erector
-1	Panel Lay-Up Worker
-1	Spectacle Truer
-1	Rubber Liner
-1	Remnants Cutter
-1	Grinding Wheel Facer
-1	Cargo Station Worker
-1	Diversity Manager
-1	Fur Matcher
-1	Grazing Aide
-1	Ringman
-1	Marine Fuel Dock Attendant
-1	Finger Cobbler
-1	Export Freight Planner
-1	Linter Operator
-1	Multi-Share Program Coordinator
-1	Fur Blower Operator
-1	Fruit Thinner
-1	Engine Testing Supervisor
-1	Car Driver
-1	Dairy Inspector
134	Pharmaceutical Laboratory Technician
-1	Book Editor
-1	Biologist
-1	Gutterman
-1	Right-of-Way Clearer
-1	Signal Helper
-1	Identification and Communications Supervisor
135	Biodiesel Product Development Manager
-1	Bullet-Slug Casting Machine Operator
-1	Grove Worker
-1	Boilermaker Helper
-1	Boom Crane Operator
136	Geriatric Physician
-1	Tape Rules Printing Machine Operator
137	Field Crop Farmworker
138	Western Philosophy Professor
-1	Block Mason
-1	Cone Operator
-1	Solar Maintenance Technician
-1	Commercial Equipment Sales Representative
-1	Saturation Equipment Operator
-1	Speech Correction Consultant
-1	Cutter Out
-1	Public Health Specialist
-1	Metal Slitter
-1	Pipe Smoker Machine Operator
-1	Metal Lather
-1	Reference Assistant
-1	Car Lot Attendant
-1	Casting Finisher
-1	Silk Conditioner
-1	Plastic Jig and Fixture Builder
139	Landscaping Specialist
140	Wastewater Design Engineer
141	Experimental Outboard Motors Mechanic
142	Radiologic Technology Teacher
-1	Range Ecologist
-1	Professional Pugilist
-1	Auto Salvage Worker
-1	Snout Puller
143	Small Unmanned Aircraft Systems Operator (sUAS Operator)
144	Automotive Glass Mechanic (Auto Glass Mechanic)
145	Staff Nurse Anesthetist
-1	Mechanical Service Specialist
-1	Paving Crew Member
146	Customer Experience Manager
147	Chiropractic Assistant
-1	Longshoreman
-1	Serials Librarian
-1	Rip Saw Operator
-1	Parts Expediter
148	Hospice Social Worker
-1	EMS Driver (Emergency Medical Services Driver)
149	Bunch Trimmer Mold
150	Geographic Information Systems Faculty Member (GIS Faculty Member)
-1	Special Investigator
-1	Yacht Hand
-1	Investigative Police Specialist
-1	Scales Inspector
151	Clinical Full Professor
-1	Gasser Machine Operator
-1	Timber Hand
-1	Visor Installer
-1	Detention Officer
-1	Athletic Equipment Manager
-1	Planishing Hammer Operator
-1	Accordion Repairer
-1	Forest Manager
-1	Cooker Loader
-1	Tests Superintendent
-1	Air Traffic Controller (ATC)
-1	Vacuum Plastic Forming Machine Operator
-1	Specimen Accessioner
-1	Denim Cutter
152	Certified Registered Nurse Anesthetist (CRNA)
-1	Intervention Specialist
-1	Fire Extinguisher Charger
-1	Network Developer
-1	Ore Buyer
153	Archaeologist
154	Service Manager
155	Airport Ramp Attendant
-1	Nanny
-1	Power Shovel Operator
-1	Beef Killer
-1	Cage Unloader
-1	Public Safety Telecommunicator
-1	Tuner
156	Electromechanical Equipment Assembler
-1	Systems Integrator
-1	City Driver
157	Automobile Engine Assembler
-1	Operations Label Clerk
158	Painting Supervisor
159	Transit Police Officer
-1	Patent Drafter
-1	Back Closer
-1	Cloth Stock Sorter
-1	Kiln Hand
-1	Ship Wirer
-1	Vehicle Dismantler
160	Sprinkler Helper
-1	Arabic Translator
-1	Rotor Wing Pilot
161	Statistician
162	Technical Services Manager
-1	Hand Profiler
-1	Blazer
-1	Licensed Cosmetologist
163	Spring Manufacturing Setup Technician
164	High School Business Teacher
-1	Jury Consultant
-1	Land Leases and Rentals Manager
-1	Ballast Regulator Operator
-1	Cable Puller
-1	Policeman
165	Rolls Mill Operator
-1	Boiler Riveter
166	IT Architect (Information Technology Architect)
167	Solar Electrician
-1	Groundskeeper
168	System Administrator (System Admin)
-1	General Radiologist
52	English for Speakers of Other Languages Teacher (ESOL Teacher)
-1	Counsel
169	Dishwasher
-1	Secondary School Technical Education Teacher
170	Boat Builder
171	Janitorial Maintenance Worker
172	Communications Systems Technician
173	Service Bartender
174	Television Installer
-1	Hot Knife Cutter
175	Internet Security Specialist
-1	Pediatric Vascular Surgeon
-1	Library Technical Assistant (LTA)
176	Light Rail Transit Operator
-1	Spot Facer
-1	Routing Clerk
177	Automobile Body Customizer
178	Tool Profiling Machine Setup Operator
179	Investments Advisor
-1	Telegraph Printer Mechanic
180	Exhibition Designer
-1	Roller Bearing Inspector
-1	Sound Effects Person
-1	Cattle Inspector
-1	Patient Administration Specialist
-1	Quill Cleaner
-1	Clamp Carrier Operator
-1	Steeping Press Tender
